country_name,country_code,indicator_name,indicator_code,year,value
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.939
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,52.5573418626777
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.005
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.2981700134604
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.501
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.826
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,81.863
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.8906998949344
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.347
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.91
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.8804878048781
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.443
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.819
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.2341463414634
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.1268292682927
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.377
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.617
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.7219512195122
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.594
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.808
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.049
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.6634146341463
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.673
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.481
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.292
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.9121951219512
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.911
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.251
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.057
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,69.584
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.58
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.017
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.842
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,52.263
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.609
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.1668292682927
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.719724722779
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.6804878048781
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.8
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.128
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.288
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.393
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,53.338
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.887
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.371
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.905
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.941
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.117
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.317
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.3976758324657
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.922
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.283
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.378
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.9
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.9682926829268
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.9268292682927
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.734
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.715
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.5926829268293
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.365
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.576
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.7357071585237
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.2196098284934
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.7028323240299
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.8570531906331
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.1137123890211
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.09
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.332
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.1997793340467
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.285
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.9658536585366
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.4170731707317
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.88
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.0782450771112
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.4884249847297
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.4658536585366
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.194
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.0560975609756
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.4119073170732
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.317
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.81
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.7414634146342
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.091
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.139
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,80.145
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,52.42
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.899
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.565
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,53.395
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.8878048780488
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.955
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.8034146341463
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.102
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.894
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.075
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.0417568742861
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,80.8731707317073
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.302
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,53.0027773997971
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.8078048780488
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.175
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.2463414634146
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.2869649318369
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.6561055756184
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.4099256661262
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.5992722966425
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.292
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.8421152735884
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.842
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.749
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.5365853658537
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.166
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.86
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.6536585365854
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.9536585365854
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.7780487804878
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.281
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.926
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,81.0760975609756
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,63.793
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,56.084
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.5585365853659
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,59.491
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.674
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,69.249
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.909756097561
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.2258780487805
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.4525183195819
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.317
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.895
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.852
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.542
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.779
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.8691414957334
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,55.4008802649009
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,54.1432137169981
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.8268292682927
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.179
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.746407213603
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.6715143262342
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,48.783
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.2853076947069
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.0195121951219
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.8731707317073
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.3146341463415
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,80.1829268292683
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.793
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.794
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,82.121
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.462
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,57.974
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.892
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.2225138150545
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.562
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,63.323
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.4996894321111
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.9463414634147
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.605
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.3487804878049
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,60.357
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.6368471519478
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.3968048780488
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,63.2104878048781
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.9
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,49.476
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.044
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.6634146341463
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.17
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.732
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.8850332429286
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,52.946
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.574
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,49.172
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.143
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.36
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.9878048780488
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.6341463414634
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.642
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,59.574
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.6365853658537
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.8195165967813
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.643
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.4385365444731
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.903
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.443
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,69.821
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.789
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.499
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.609
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.7487804878049
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.7516392189578
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.514
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,60.911
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.3146341463415
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.026
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.298
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.8914832838297
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.3513756471437
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.0
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.25
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.1634146341463
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.4836585365854
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.798
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.8036305165364
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.607
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.946
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,57.615
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.9512195121951
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.116
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,44.834
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.711
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,80.504
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,50.747
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.5829268292683
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.7266013252377
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.591
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.6453200237496
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,66.9881018420458
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,61.207
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.409
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.0512195121951
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,75.4121951219512
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.6439024390244
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.627
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.409
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.7780487804878
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.856
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.972
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,47.937
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.8650826611102
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.3665797468115
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,54.587
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.205
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,63.542
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,64.931
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.7184102333167
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.097
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.6072409047927
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,69.635
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.8036305165364
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,51.6453200237496
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.629
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.604
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.931
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,63.536
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,53.244
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,49.64
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.786
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.7737035763786
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.693
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.6365853658537
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.456
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.35
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.388
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,74.753
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.619512195122
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.746
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,68.586
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.6497224697378
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,70.791
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.321
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,62.761
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,58.368
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.577
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,46.034
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,73.044
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,52.8755360536287
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,55.511
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,50.6779957001276
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,47.032
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,75.083
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,82.162
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,67.2406170439926
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,77.621
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,74.154
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,72.9756097560976
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,71.573
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,75.108
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,79.6341463414634
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,78.5756097560976
