country_name,country_code,indicator_name,indicator_code,year,value
Aruba,ABW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,28.2486
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,35.69129
Australia,AUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,34.06792
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,19.6978
Burundi,BDI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,37.78079
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,51.37396
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,46.49041
Belize,BLZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,60.54413
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,30.88178
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,27.64804
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,31.41961
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,43.01821
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,41.55833
Colombia,COL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,44.55692
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,46.52694
Caribbean small states,CSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,50.24321
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,34.50056
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,27.56949
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,18.18888
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,21.0204
Ecuador,ECU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,38.2881
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,25.82618
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,21.211265
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,21.40213
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,24.71135
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,19.08233
India,IND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,37.55736
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,30.84112
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,37.01107
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,35.42847
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,25.81831
Kenya,KEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,68.08704
Cambodia,KHM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,62.6465
Kiribati,KIR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,39.00548
Latin America & Caribbean (excluding high income),LAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,40.35094
Latin America & Caribbean,LCN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,41.105465
Lesotho,LSO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,48.63788
Latvia,LVA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,20.89552
"Macao SAR, China",MAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,24.80577
Monaco,MCO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,15.75302
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,40.35094
Malawi,MWI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,52.8109
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,27.16796
Namibia,NAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,58.7878
Nepal,NPL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,55.02941
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,26.860215
Panama,PAN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,37.61984
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,41.85999
Philippines,PHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,60.45892
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,29.94187
Paraguay,PRY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,46.40348
Rwanda,RWA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,48.17785
South Asia,SAS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,46.49041
El Salvador,SLV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,53.43486
Small states,SST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,42.801155
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,15.64118
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,27.89425
Eswatini,SWZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,35.3591
Turks and Caicos Islands,TCA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,34.35124
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,48.58945
Thailand,THA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,32.22869
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,41.85999
South Asia (IDA & IBRD),TSA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,46.49041
Trinidad and Tobago,TTO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,50.24321
Tunisia,TUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,33.3144
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,32.55352
St. Vincent and the Grenadines,VCT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,48.64321
Vanuatu,VUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,36.5275
Samoa,WSM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,31.60662
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,45.93262
Zambia,ZMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2000,54.80165
Aruba,ABW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,26.13369
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,37.91883
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,19.63966
Burundi,BDI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,40.08182
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,55.3743
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,20.78723
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,30.00274
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,29.26084
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,19.23077
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,31.51195
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,42.21462
Colombia,COL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,44.57196
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,42.75659
Caribbean small states,CSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,45.26161
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,31.15979
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,31.1626
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,16.76988
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,22.30624
Dominican Republic,DOM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,55.49953
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,22.8515
Eritrea,ERI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,26.53279
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,26.08963
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,29.42103
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,21.62445
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,21.62445
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,24.98936
Ghana,GHA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,41.53529
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,57.83024
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,24.98936
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,23.32797
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,19.07292
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,31.94093
"Iran, Islamic Rep.",IRN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,25.78937
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,34.50186
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,36.42922
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,24.07855
Kenya,KEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,66.0845
Cambodia,KHM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,74.36318
Kiribati,KIR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,34.33454
Kuwait,KWT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,18.77848
Latin America & Caribbean (excluding high income),LAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,39.27035
Latin America & Caribbean,LCN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,39.27035
Lesotho,LSO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,53.22691
Latvia,LVA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,19.23077
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,39.57124
Mauritius,MUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,33.17422
Malawi,MWI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,45.22538
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,27.79817
Namibia,NAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,58.7878
Nepal,NPL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,55.3618
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,25.539495
Oman,OMN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,37.93771
Other small states,OSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,32.11387
Panama,PAN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,33.40638
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,38.96946
Philippines,PHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,60.44693
Palau,PLW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,44.86443
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,30.30813
Paraguay,PRY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,47.26645
Small states,SST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,32.644045
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,14.89417
Slovenia,SVN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,19.32354
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,27.32787
Eswatini,SWZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,32.11387
Turks and Caicos Islands,TCA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,34.39036
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,49.38875
Thailand,THA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,32.07042
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,39.57124
Trinidad and Tobago,TTO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,45.26161
Tunisia,TUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,33.14603
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,37.15629
British Virgin Islands,VGB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,27.89102
Vanuatu,VUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,27.85167
Samoa,WSM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,36.23877
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2001,44.25636
Aruba,ABW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,28.99817
Andorra,AND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,27.13887
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,35.4339
Antigua and Barbuda,ATG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,28.55169
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,19.79905
Burundi,BDI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,42.86891
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,53.98192
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,45.10525
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,20.09847
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,28.20427
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,26.56135
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,19.414795
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,31.0145
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,42.04219
"Congo, Rep.",COG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,35.35986
Comoros,COM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,45.21472
Cabo Verde,CPV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,43.81183
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,42.41027
Caribbean small states,CSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,48.27441
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,33.7636
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,29.63918
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,16.08467
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,22.54934
Dominican Republic,DOM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,62.76927
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,23.708705
Eritrea,ERI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,26.01299
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.81827
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,28.01744
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,22.07424
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,21.59914
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,23.6289
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,56.5252
Guyana,GUY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,43.0803
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.81829
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,23.28514
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,18.10654
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,32.52211
"Iran, Islamic Rep.",IRN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.94668
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,36.21417
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,36.63361
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.81831
Cambodia,KHM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,64.56828
Kuwait,KWT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,18.77843
Latin America & Caribbean (excluding high income),LAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,38.114505
Lao PDR,LAO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,45.03373
Latin America & Caribbean,LCN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,39.16489
Latvia,LVA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,18.73112
"Macao SAR, China",MAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,22.03611
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,39.16489
Marshall Islands,MHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,45.47052
Malta,MLT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.02397
Mauritius,MUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,30.528
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,31.18679
Namibia,NAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,60.046
Norway,NOR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.469
Nepal,NPL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,59.21355
Nauru,NRU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,67.4942
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,25.81829
Oman,OMN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,46.80582
Other small states,OSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,30.528
Panama,PAN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,32.0895
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,37.06412
Philippines,PHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,57.51813
Poland,POL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,33.71073
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,30.97305
Paraguay,PRY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,46.87771
South Asia,SAS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,52.1594
El Salvador,SLV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,58.58606
Small states,SST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,34.093915
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,13.72957
Slovenia,SVN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,20.91726
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,27.98942
Eswatini,SWZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,37.65983
Seychelles,SYC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,32.01208
Syrian Arab Republic,SYR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,44.37828
Turks and Caicos Islands,TCA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,21.11836
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,50.27852
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,40.60354
Tonga,TON,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,49.16414
South Asia (IDA & IBRD),TSA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,52.1594
Trinidad and Tobago,TTO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,48.27441
Tunisia,TUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,32.86089
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,32.96867
Samoa,WSM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,45.78623
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2002,44.14791
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,38.0148
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,19.72309
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,52.58811
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,45.42799
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,19.10566
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,26.82197
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,17.037685
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,29.97404
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,39.79187
Caribbean small states,CSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,39.18242
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,27.94729
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,15.71172
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,23.53289
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,21.76347
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,25.71691
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,26.30266
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,21.682465
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,21.60146
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,25.47734
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,54.45651
Grenada,GRD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,36.38402
Guyana,GUY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,38.70894
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,25.565595
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,23.3798
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,16.909
India,IND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2003,36.07693
