country_name,country_code,indicator_name,indicator_code,year,value
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,20681.0230269625
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,706.727260967009
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,174.930991430166
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,518.969226054683
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,563.733795571487
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1160.42047054038
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,21810.2503808666
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2664.12520122649
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,29865.502347066
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,7637.01489203628
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,593.450581742282
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,12027.4949768222
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,21908.9968019784
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24487.2974685956
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,655.097249579917
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,134.537861752389
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23098.8865077401
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,487.424141384242
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,248.908526921752
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,396.670730249751
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1621.26210738992
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14214.4836839343
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24940.0775086078
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1338.48059636261
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1276.2880341
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4726.50675459616
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,56542.9569455727
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,975.777060358751
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3766.54786339835
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11674.6736471764
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,20130.2572346624
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,771.924911410619
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3450.81180622992
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,239.154133726071
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24271.0020563821
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3959.62494896645
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,38865.021939688
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,43479.1940767689
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,5052.99245766325
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,969.199513696287
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,936.636541348798
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,708.565731625965
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,377.925421481395
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1024.30159109181
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2555.00751039968
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,633.309032776244
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1189.51479345891
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3812.75388284924
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6477.26482123395
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2751.3817714814
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,15841.2612359949
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14388.3525390625
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6062.92152842793
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23925.8559901991
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,737.612183644052
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4867.39896323759
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,30722.0251837567
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2831.45883638033
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1772.92869122761
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,961.301422369963
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1346.2395395696
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4103.33628080966
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1790.77072090719
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11652.9290294061
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1382.23421759909
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1366.09274372613
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,20039.4002655128
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,314.357396753501
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14743.2671031455
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4070.60902410208
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,122.269202606069
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,16976.0452668705
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,751.801263034453
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,24335.9225082659
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1995.72071163264
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,22340.5939516217
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23322.7593357515
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2049.3453246655
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3982.906200928
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,28383.8761094996
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,749.908534993961
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,253.746936203344
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,518.157066924026
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,538.054072348854
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,316.945495037639
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1487.3165506701
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11638.2010697215
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4839.82811114248
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,19009.0774407515
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1648.96578971559
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,931.796651718955
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,22374.3254750161
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,25756.7728723704
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1092.56400746252
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,377.459385908018
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4953.65158789022
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,820.600046761464
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4629.91760812548
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1477.69257780304
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1251.80798458527
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,458.298938832863
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,619.821306002406
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,763.711124950924
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,372.859415968736
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,21161.3963073772
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,442.750218937263
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,26334.5672050501
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1650.01385833785
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1980.18916038782
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,32503.578963236
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,21706.5194056329
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,20190.0035636084
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3453.09252800226
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1570.61002940477
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,39169.3595701504
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1180.0444563226
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,414.626365130846
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,279.621738464365
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,296.426687526334
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,845.367240231973
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,9319.65545093525
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,12710.2995795579
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,19296.3471698729
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4290.89542947118
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,318.749852236965
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3986.83513941026
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,298.485340578945
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,7214.10040377084
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,5879.56191426207
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4472.58404552831
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,333.3638860949
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,361.877753824032
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,76087.911114202
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,860.199884304769
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,559.072816607956
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1178.01096453065
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,442.779545779081
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1677.20655312269
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3300.63634928559
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,48659.5988753233
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3278.17896440803
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,15731.4081633771
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1499.107421875
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,81789.0206522549
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,440.538683980372
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,280.282905559649
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2213.81235053178
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2220.38439290516
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,7524.0271380091
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2264.79114897645
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1237.10225471924
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1861.89899780644
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,304.652870194271
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,10348.4858902403
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,196.619580625284
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1247.47238123443
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1627.06511911987
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,476.02755082717
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,327.12623979157
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,680.911061879778
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3981.98343249582
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,224.22415918428
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4083.52874483605
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,35151.3613936987
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2156.67590512714
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,15329.7297200058
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,194.771959898935
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,547.318298903379
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1017.3124434882
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,26225.1697734149
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,38178.2368777076
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,223.830289183078
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2648.60152860938
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,13641.1027183822
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23049.6329362256
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,9753.84755185404
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4847.45033301194
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,642.338346499898
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3975.09310275544
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1945.41338451698
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1050.79273107952
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,7798.07504193852
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,635.957919047725
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4520.64100449111
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,503.562641272677
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,16192.1269719638
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11526.3720667968
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1736.11729210765
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1476.17185000238
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1686.60570445369
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,25890.8986396573
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14978.324104668
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,27535.182940934
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1659.92904910528
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1771.59411621094
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,251.86926386091
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,440.467918910931
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11714.5623675159
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,362.116882324219
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,603.233162455158
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23852.8389514753
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,953.17190137706
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,143.743743239644
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1982.87093542615
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,37600.7077379601
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,386.119274401275
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,974.725469278615
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,684.279233995118
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,629.529731613317
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4846.98212617811
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,529.089383412262
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1988.22172925433
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,5421.6448441887
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,10135.7219109212
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,29632.5890811623
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1629.67038842815
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,8063.65500575169
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1138.1884854278
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,163.121663683369
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,972.833173916046
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2044.35074576548
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,409.889802792768
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2005.97694514234
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,136.925716400723
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,633.835487638011
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4388.92611014216
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,492.457637913906
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1246.01975069059
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1995.07667546271
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,440.467918910931
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,629.529731613317
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6178.58975559687
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,2199.04465936314
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4199.3798635759
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1579.41906275542
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,401.698150634766
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,258.050338731086
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,653.294311523438
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1846.75293360867
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,6987.70098766257
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,36329.9560727102
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,555.149231099186
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3768.95536604022
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4776.2816763938
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,404.029784055118
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1460.23817692229
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,5501.26421816454
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1424.75240002471
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,493.235182634814
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,3217.84693448467
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,359.429500988221
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,562.833757496076
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,20740.1325828172
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,625.82781544115
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,138.706821676113
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,532.972787221754
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,533.586202412447
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1326.41652388077
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,23511.2969500881
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2536.69232600737
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,27745.1708087672
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,7141.47507662826
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,659.588988535629
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11539.1825063308
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,19733.6510102645
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,24430.495982841
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,703.670998584686
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,132.159554541932
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,23015.0712632462
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,492.401499509072
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,259.485223380436
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,394.65641001891
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1770.90704918691
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,13573.2339887597
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,25371.9237667614
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1387.89362942121
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1244.37318523431
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4718.77715104739
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,59490.2452034202
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,930.168227214313
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3176.28975052524
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11639.5160522054
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,18287.8272281914
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,812.238210772056
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3206.07123689853
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,237.951702544735
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,23822.096210932
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4360.9626352209
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,39638.7911061864
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,41873.7406146127
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4563.5952986689
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1065.40597574519
